"Time (EpMin)","x (km)","y (km)","z (km)","vx (km/min)","vy (km/min)","vz (km/min)"
223.00000,41969.741536,-4053.095433,-326.471927,11.338056,105.235331,151.089419
224.00000,41980.677657,-3947.824355,-175.378104,10.534644,105.311901,151.094221
225.00000,41990.810263,-3842.477715,-24.280923,9.731031,105.386455,151.096132
226.00000,42000.139162,-3737.057530,126.816722,8.927231,105.458991,151.095151
227.00000,42008.664175,-3631.565817,277.911940,8.123260,105.529510,151.091277
228.00000,42016.385139,-3526.004595,429.001838,7.319133,105.598008,151.084512
229.00000,42023.301905,-3420.375885,580.083525,6.514867,105.664486,151.074855
230.00000,42029.414342,-3314.681708,731.154109,5.710476,105.728941,151.062306
231.00000,42034.722333,-3208.924087,882.210698,4.905976,105.791373,151.046866
232.00000,42039.225775,-3103.105046,1033.250400,4.101381,105.851780,151.028535
233.00000,42042.924584,-2997.226611,1184.270326,3.296709,105.910161,151.007312
234.00000,42045.818687,-2891.290808,1335.267585,2.491973,105.966515,150.983200
235.00000,42047.908030,-2785.299665,1486.239285,1.687189,106.020841,150.956197
236.00000,42049.192572,-2679.255209,1637.182538,0.882374,106.073138,150.926306
237.00000,42049.672290,-2573.159471,1788.094454,0.077541,106.123405,150.893525
238.00000,42049.347173,-2467.014481,1938.972145,-0.727293,106.171640,150.857856
239.00000,42048.217229,-2360.822271,2089.812723,-1.532113,106.217844,150.819300
240.00000,42046.282478,-2254.584874,2240.613301,-2.336904,106.262014,150.777857
241.00000,42043.542958,-2148.304321,2391.370992,-3.141651,106.304151,150.733528
242.00000,42039.998721,-2041.982649,2542.082911,-3.946337,106.344253,150.686314
243.00000,42035.649835,-1935.621890,2692.746173,-4.750947,106.382320,150.636215
244.00000,42030.496384,-1829.224082,2843.357894,-5.555467,106.418351,150.583234
245.00000,42024.538465,-1722.791261,2993.915192,-6.359880,106.452345,150.527370
246.00000,42017.776194,-1616.325462,3144.415184,-7.164171,106.484302,150.468625
247.00000,42010.209699,-1509.828726,3294.854991,-7.968325,106.514220,150.407000
248.00000,42001.839125,-1403.303088,3445.231732,-8.772327,106.542100,150.342496
249.00000,41992.664633,-1296.750589,3595.542529,-9.576161,106.567941,150.275114
250.00000,41982.686397,-1190.173267,3745.784506,-10.379812,106.591743,150.204856
251.00000,41971.904610,-1083.573163,3895.954786,-11.183264,106.613504,150.131723
252.00000,41960.319478,-976.952317,4046.050496,-11.986501,106.633225,150.055717
253.00000,41947.931221,-870.312768,4196.068761,-12.789510,106.650905,149.976838
